Team,Total Matches With,Wins With,Losses With,Wins Against,Losses Against,Delta Against,Delta With
312,1,0,1,0,0,0,-1
126,1,0,0,0,1,-1,0
131,1,0,0,0,1,-1,0
25,1,1,0,0,0,0,1
455,1,0,0,1,0,1,0
471,1,0,0,1,0,1,0
254,1,1,0,0,0,0,1
125,1,0,0,1,0,1,0
218,1,0,0,1,0,1,0
